district_code,state_abbr,district_name,latitude,longitude,winner_party_2024,winner_2024,open_seat,incumbent_running,rating,intercept_mean,intercept_sd,mean_margin_dem,approx_total_sd,dem_win_prob_analytic,gop_win_prob_analytic,finance_effect,raw_finance_effect,poll_count,poll_margin_mean,dem_candidate,rep_candidate,dem_cash_on_hand,rep_cash_on_hand,dem_receipts,rep_receipts,house_margin_2024,pres24_dem_margin,pres20_dem_margin,applied_open_seat_weight,applied_rating_weight,applied_finance_weight,applied_district_poll_weight,mean_margin_sim,median_margin_sim,p05_margin_sim,p95_margin_sim,dem_win_prob,gop_win_prob
TX-19,TX,TX-19,33.19,-101.44,,Jodey C. Arrington,True,False,,-31.59793011445242,6.356099432828282,-26.543360323774024,6.920614435666604,6.267873616594422e-05,0.9999373212638341,0.0,0.0,0,,,,,,,,-100.0,,,1.0,0.0,1.0,0.0,-26.58157867860824,-26.533485088177073,-38.05359727407436,-15.247784786254291,4e-05,0.99996
TX-20,TX,TX-20,29.46,-98.62,,Joaquin Castro,False,False,,36.402069885547576,6.356099432828282,41.456639676225976,6.920614435666604,0.9999999989528057,1.0471943312495569e-09,0.0,0.0,0,,,,,,,,100.0,,,0.0,0.0,1.0,0.0,41.43676931138831,41.47204165812592,30.0265555873011,52.739480186946885,1.0,0.0
TX-21,TX,TX-21,30.02,-98.91,REP,Chip Roy,True,False,,-19.988381577774174,6.356099432828282,-14.933811787095777,6.920614435666604,0.015468826913074274,0.9845311730869257,0.0,0.0,0,,,,,,,,-26.341707603907945,,,1.0,0.0,1.0,0.0,-14.91757640991831,-14.936475940110064,-26.33085695095244,-3.5705332582839384,0.01438,0.98562
TX-22,TX,TX-22,29.12,-95.99,REP,Troy E. Nehls,True,False,,-18.20675082394428,6.356099432828282,-13.152181033265883,6.920614435666604,0.028687999000039266,0.9713120009999607,0.0,0.0,0,,,,,,,,-24.2456714229316,,,1.0,0.0,1.0,0.0,-13.164777111811302,-13.175751419827936,-24.54741317875356,-1.8360961384587995,0.02824,0.97176
TX-23,TX,TX-23,30.38,-102.35,REP,Tony Gonzales,True,False,likely_rep,-14.873800382002491,3.672719778153187,-9.819230591324095,4.580805031432202,0.016034077965836224,0.9839659220341638,0.0,0.0,0,,,,,,,,-24.594526582854456,,,1.0,1.0,1.0,0.0,-9.812294605935872,-9.812865811762583,-17.345201244916296,-2.3044549985453218,0.01666,0.98334
TX-24,TX,TX-24,32.91,-97.07,REP,Beth Van Duyne,False,False,,-15.109068485143768,6.356099432828282,-10.054498694465371,6.920614435666604,0.07313503019802559,0.9268649698019744,0.0,0.0,0,,,,,,,,-20.60133925963688,,,0.0,0.0,1.0,0.0,-9.985561178418688,-9.950975636232595,-21.42854746243484,1.3786481119979552,0.07454,0.92546
TX-25,TX,TX-25,32.56,-98.44,,Roger Williams,False,False,,-31.59793011445242,6.356099432828282,-26.543360323774024,6.920614435666604,6.267873616594422e-05,0.9999373212638341,0.0,0.0,0,,,,,,,,-100.0,,,0.0,0.0,1.0,0.0,-26.53132311459651,-26.477028099675174,-37.843671877711955,-15.264642345231154,4e-05,0.99996
TX-26,TX,TX-26,33.36,-97.26,REP,Brandon Gill,False,False,,-20.554964677501935,6.356099432828282,-15.500394886823539,6.920614435666604,0.01255381950654022,0.9874461804934598,0.0,0.0,0,,,,,,,,-27.00827595652884,,,0.0,0.0,1.0,0.0,-15.521979326523514,-15.539923586534655,-26.81844743949662,-4.141509257927638,0.01202,0.98798
TX-27,TX,TX-27,28.74,-97.22,REP,Michael Cloud,False,False,,-24.87106204254386,6.356099432828282,-19.816492251865462,6.920614435666604,0.0020956007795021048,0.9979043992204979,0.0,0.0,0,,,,,,,,-32.08603756246052,,,0.0,0.0,1.0,0.0,-19.818145001037607,-19.855131506738523,-31.14113049263284,-8.43945943685265,0.0019,0.9981
TX-28,TX,TX-28,27.73,-98.85,DEM,Henry Cuellar,False,False,lean_dem,2.459431221861978,4.159080142189835,7.5140010125403744,4.979242090551011,0.9343589404895336,0.06564105951046639,0.0,0.0,0,,,,,,,,5.588753381823693,,,0.0,1.0,1.0,0.0,7.508388967463439,7.517684328729044,-0.6877738894034467,15.692124759056483,0.93378,0.06622
TX-29,TX,TX-29,29.81,-95.28,DEM,Sylvia Garcia,False,False,,28.3970176218838,6.356099432828282,33.4515874125622,6.920614435666604,0.9999993296219741,6.703780258687786e-07,0.0,0.0,0,,,,,,,,30.582291454513204,,,0.0,0.0,1.0,0.0,33.42172036276094,33.43535121534593,22.03946527831088,44.734778273803755,1.0,0.0
TX-30,TX,TX-30,32.65,-96.81,,Jasmine Crockett,True,False,,36.402069885547576,6.356099432828282,41.456639676225976,6.920614435666604,0.9999999989528057,1.0471943312495569e-09,0.0,0.0,0,,,,,,,,100.0,,,1.0,0.0,1.0,0.0,41.48927453735291,41.54780717522199,30.110019366900517,52.82881898266947,1.0,0.0
TX-31,TX,TX-31,31.25,-97.8,REP,John Carter,False,False,,-22.12970701660875,6.356099432828282,-17.075137225930355,6.920614435666604,0.006807072731616182,0.9931929272683838,0.0,0.0,0,,,,,,,,-28.860914002536862,,,0.0,0.0,1.0,0.0,-17.13743481184862,-17.12720987207706,-28.576914706696513,-5.742339535945071,0.00696,0.99304
TX-32,TX,TX-32,32.88,-96.71,DEM,Julie Johnson,True,False,likely_rep,-1.0525099097001254,3.672719778153187,4.002059880978271,4.580805031432202,0.8088479085606237,0.19115209143937628,0.0,0.0,0,,,,,,,,24.106200629644512,,,1.0,1.0,1.0,0.0,3.9945136325401283,4.010777612205899,-3.555689862919447,11.559861411365388,0.80722,0.19278
TX-33,TX,TX-33,32.77,-97.09,DEM,Marc Veasey,True,False,,34.33724409245326,6.356099432828282,39.39181388313166,6.920614435666604,0.999999993720288,6.27971197264543e-09,0.0,0.0,0,,,,,,,,37.57079318459492,,,1.0,0.0,1.0,0.0,39.37174321170704,39.38201567724419,28.063692148045767,50.76847019299249,1.0,0.0
TX-34,TX,TX-34,26.74,-97.61,DEM,Vicente Gonzalez,False,False,lean_dem,1.3657124992597978,4.159080142189835,6.420282289938195,4.979242090551011,0.9013721279952499,0.0986278720047501,0.0,0.0,0,,,,,,,,2.583552496968309,,,0.0,1.0,1.0,0.0,6.430854546401484,6.439819514712937,-1.768987163896183,14.598335069403246,0.90184,0.09816
TX-35,TX,TX-35,30.01,-97.84,DEM,Greg Casar,True,False,lean_rep,8.489163084356303,4.159080142189835,13.5437328750347,4.979242090551011,0.9967362895317575,0.0032637104682424756,0.0,0.0,0,,,,,,,,34.72635400740363,,,1.0,1.0,1.0,0.0,13.535455577820926,13.562347217046362,5.318123963393675,21.709425644817824,0.99628,0.00372
TX-36,TX,TX-36,30.37,-94.38,REP,Brian Babin,False,False,,-30.508393453374634,6.356099432828282,-25.453823662696237,6.920614435666604,0.00011754804339159097,0.9998824519566084,0.0,0.0,0,,,,,,,,-38.7181921634379,,,0.0,0.0,1.0,0.0,-25.43109065356524,-25.47574647276395,-36.8212814428753,-14.050182204955572,0.0001,0.9999
TX-37,TX,TX-37,30.32,-97.79,DEM,Lloyd Doggett,True,False,,36.402069885547576,6.356099432828282,41.456639676225976,6.920614435666604,0.9999999989528057,1.0471943312495569e-09,0.0,0.0,0,,,,,,,,51.78223227517354,,,1.0,0.0,1.0,0.0,41.42384910978169,41.43434662544101,30.053765871252757,52.72644562693151,1.0,0.0
TX-38,TX,TX-38,29.95,-95.61,REP,Wesley P. Hunt,True,False,,-19.27519979081743,6.356099432828282,-14.220630000139035,6.920614435666604,0.019948105789176718,0.9800518942108233,0.0,0.0,0,,,,,,,,-25.50267020748825,,,1.0,0.0,1.0,0.0,-14.172543316787714,-14.162943180202426,-25.524320840361742,-2.8642391500945696,0.02,0.98
UT-01,UT,UT-1,41.46,-112.46,REP,Blake D. Moore,True,False,,-25.335301415709402,6.356099432828282,-20.280731625031006,6.920614435666604,0.0016921864696566313,0.9983078135303434,0.0,0.0,0,,,,,,,,-32.63220153089057,,,1.0,0.0,1.0,0.0,-20.306240674852873,-20.29461986855056,-31.63383456231901,-8.892377129918362,0.00154,0.99846
UT-02,UT,UT-2,38.72,-112.58,REP,Celeste Maloy,False,False,,-19.507670636839567,6.356099432828282,-14.45310084616117,6.920614435666604,0.01838029992139789,0.9816197000786021,0.0,0.0,0,,,,,,,,-25.776165320455465,,,0.0,0.0,1.0,0.0,-14.430955754630236,-14.392566560569895,-25.978559954182185,-3.0979005397874158,0.01798,0.98202
UT-03,UT,UT-3,39.18,-110.1,REP,Mike Kennedy,False,False,,-25.455933377738262,6.356099432828282,-20.401363587059866,6.920614435666604,0.00159963968145993,0.9984003603185401,0.0,0.0,0,,,,,,,,-32.77412148621864,,,0.0,0.0,1.0,0.0,-20.445647750721154,-20.436286074826597,-31.89344234861374,-9.137013852688161,0.00166,0.99834
UT-04,UT,UT-4,39.75,-111.71,REP,Burgess Owens,False,False,,-27.75393733986473,6.356099432828282,-22.699367549186334,6.920614435666604,0.0005191013103852393,0.9994808986896148,0.0,0.0,0,,,,,,,,-35.4776555593086,,,0.0,0.0,1.0,0.0,-22.718323559879725,-22.71976663140513,-34.05539975423474,-11.443736827878785,0.0007,0.9993
VA-01,VA,VA-1,37.64,-76.79,REP,Robert J. Wittman,False,False,tossup,-6.93236443242192,4.705653698879759,-1.8777946417435238,5.44408678300941,0.36507586047251483,0.6349241395274852,0.0,0.0,0,,,,,,,,-12.803125692843793,,,0.0,1.0,1.0,0.0,-1.8544907675917603,-1.8940024462444265,-10.741493150836845,7.119109051884224,0.36564,0.63436
VA-02,VA,VA-2,37.21,-76.12,REP,Jen A. Kiggans,False,False,lean_dem,-1.0066634249709752,4.159080142189835,4.047906365707421,4.979242090551011,0.7918784512099976,0.20812154879000244,0.0,0.0,0,,,,,,,,-3.9350030323230527,,,0.0,1.0,1.0,0.0,4.056186862835553,4.044855474804304,-4.134658217640581,12.260549048905856,0.79494,0.20506
VA-03,VA,VA-3,36.98,-76.35,DEM,"Robert C. ""Bobby"" Scott",False,False,,36.402069885547576,6.356099432828282,41.456639676225976,6.920614435666604,0.9999999989528057,1.0471943312495569e-09,0.0,0.0,0,,,,,,,,40.20215027715179,,,0.0,0.0,1.0,0.0,41.46943879666479,41.46461057117509,30.12004046751644,52.832397304236565,1.0,0.0
VA-04,VA,VA-4,37.01,-77.4,DEM,Jennifer L. McClellan,False,False,,32.1353624750661,6.356099432828282,37.1899322657445,6.920614435666604,0.9999999614507891,3.854921093449093e-08,0.0,0.0,0,,,,,,,,34.98034422296297,,,0.0,0.0,1.0,0.0,37.123275146351645,37.10534093918142,25.791661224339105,48.44449669458138,1.0,0.0
VA-05,VA,VA-5,37.32,-78.6,REP,John J. McGuire III,False,False,likely_rep,-12.168274787237007,3.672719778153187,-7.11370499655861,4.580805031432202,0.06021900515438794,0.9397809948456121,0.0,0.0,0,,,,,,,,-15.06133109570694,,,0.0,1.0,1.0,0.0,-7.1215279360214945,-7.114320666291543,-14.648564735694901,0.37095440531751755,0.0598,0.9402
VA-06,VA,VA-6,38.27,-79.16,REP,Ben L. Cline,False,False,,-22.193107572455908,6.356099432828282,-17.13853778177751,6.920614435666604,0.006634858404366284,0.9933651415956337,0.0,0.0,0,,,,,,,,-28.93550289176881,,,0.0,0.0,1.0,0.0,-17.14482077980106,-17.139612625625716,-28.472757386038687,-5.792841586066805,0.00606,0.99394
VA-07,VA,VA-7,38.29,-77.73,DEM,Eugene S. Vindman,False,False,likely_dem,3.515377224515254,3.672719778153187,8.56994701519365,4.580805031432202,0.9693162743764445,0.03068372562355548,0.0,0.0,0,,,,,,,,2.647513901404146,,,0.0,1.0,1.0,0.0,8.591613882505815,8.608551118800479,1.0366938381943265,16.095372814233595,0.96922,0.03078
VA-08,VA,VA-8,38.8,-77.14,DEM,"Donald S. Beyer, Jr.",False,False,,36.402069885547576,6.356099432828282,41.456639676225976,6.920614435666604,0.9999999989528057,1.0471943312495569e-09,0.0,0.0,0,,,,,,,,48.722476026961374,,,0.0,0.0,1.0,0.0,41.43132594677167,41.412924581316915,30.011963750066005,52.89472287211875,1.0,0.0
VA-09,VA,VA-9,36.97,-81.15,REP,H. Morgan Griffith,False,False,,-31.59793011445242,6.356099432828282,-26.543360323774024,6.920614435666604,6.267873616594422e-05,0.9999373212638341,0.0,0.0,0,,,,,,,,-45.24443111827392,,,0.0,0.0,1.0,0.0,-26.593805592270265,-26.60022092730071,-38.101931314441764,-15.22243399827055,0.00012,0.99988
VA-10,VA,VA-10,38.84,-77.77,DEM,Suhas Subramanyam,False,False,,6.283189956317552,6.356099432828282,11.33775974699595,6.920614435666604,0.9493161747000337,0.05068382529996629,0.0,0.0,0,,,,,,,,4.566023612670556,,,0.0,0.0,1.0,0.0,11.376175371369628,11.395273894019606,0.06708398721899661,22.729108618343695,0.95096,0.04904
VA-11,VA,VA-11,38.87,-77.31,DEM,"Gerald E. ""Gerry"" Connolly",False,False,,31.28010020898616,6.356099432828282,36.334669999664555,6.920614435666604,0.9999999240365017,7.596349826943793e-08,0.0,0.0,0,,,,,,,,33.97415332169245,,,0.0,0.0,1.0,0.0,36.33694419858244,36.346898348163776,24.977279683870442,47.71434502254036,1.0,0.0
VT-AL,VT,VT-AL,44.07,-72.67,DEM,Becca Balint,False,False,,32.40214732112892,6.356099432828282,37.45671711180732,6.920614435666604,0.999999968896754,3.110324597876968e-08,0.0,0.0,0,,,,,,,,35.29420874774276,,,0.0,0.0,1.0,0.0,37.41972416991288,37.39531948981012,26.096713269626278,48.86080824564895,1.0,0.0
WA-01,WA,WA-1,47.88,-122.13,DEM,Suzan DelBene,False,False,,24.77136142330564,6.356099432828282,29.825931213984035,6.920614435666604,0.9999918270421522,8.172957847829565e-06,0.0,0.0,0,,,,,,,,26.31681357383301,,,0.0,0.0,1.0,0.0,29.850328342393254,29.8994248082464,18.430682697558066,41.21257213472272,1.0,0.0
WA-02,WA,WA-2,48.59,-122.05,DEM,Rick Larsen,False,False,,26.252882063729107,6.356099432828282,31.307451854407503,6.920614435666604,0.9999969629946103,3.0370053897277316e-06,0.0,0.0,0,,,,,,,,28.05977903315474,,,0.0,0.0,1.0,0.0,31.339620119057606,31.31029201032279,19.932620496004752,42.74582322936749,1.0,0.0
WA-03,WA,WA-3,46.33,-122.61,DEM,Marie Gluesenkamp Perez,False,False,lean_dem,1.8420106935458709,4.159080142189835,6.896580484224267,4.979242090551011,0.9169839043100498,0.08301609568995016,0.0,0.0,0,,,,,,,,3.892272669114583,,,0.0,1.0,1.0,0.0,6.9137791089193685,6.925542694395241,-1.2066915019407163,15.085224175460027,0.91814,0.08186
WA-04,WA,WA-4,47.23,-120.01,,Dan Newhouse,True,False,,-31.59793011445242,6.356099432828282,-26.543360323774024,6.920614435666604,6.267873616594422e-05,0.9999373212638341,0.0,0.0,0,,,,,,,,-100.0,,,1.0,0.0,1.0,0.0,-26.564327047572057,-26.570456638779447,-37.89082121096586,-15.176749650162506,4e-05,0.99996
WA-05,WA,WA-5,47.43,-118.01,REP,Michael Baumgartner,False,False,likely_rep,-13.942345619037937,3.672719778153187,-8.88777582835954,4.580805031432202,0.02617639604993449,0.9738236039500655,0.0,0.0,0,,,,,,,,-21.31245068604689,,,0.0,1.0,1.0,0.0,-8.870553879790076,-8.888573424098531,-16.343113387137986,-1.3208489021045382,0.02674,0.97326
WA-06,WA,WA-6,47.65,-123.61,DEM,Emily Randall,False,False,,13.988427261889525,6.356099432828282,19.04299705256792,6.920614435666604,0.9970350610893668,0.002964938910633208,0.0,0.0,0,,,,,,,,13.631008678049348,,,0.0,0.0,1.0,0.0,19.061233611621578,19.025671962289543,7.772601731556126,30.485364901754487,0.99752,0.00248
WA-07,WA,WA-7,47.55,-122.39,DEM,Pramila Jayapal,False,False,,36.402069885547576,6.356099432828282,41.456639676225976,6.920614435666604,0.9999999989528057,1.0471943312495569e-09,0.0,0.0,0,,,,,,,,68.35409767124008,,,0.0,0.0,1.0,0.0,41.493064976135024,41.49928644118489,30.050556281814618,52.84564060647634,1.0,0.0
WA-08,WA,WA-8,47.55,-121.15,DEM,Kim Schrier,False,False,,9.347278201824224,6.356099432828282,14.40184799250262,6.920614435666604,0.981283373330931,0.018716626669069036,0.0,0.0,0,,,,,,,,8.170833313266641,,,0.0,0.0,1.0,0.0,14.403813114160979,14.39211849154475,3.060076525167848,25.824051993323074,0.98052,0.01948
WA-09,WA,WA-9,47.44,-122.25,,Adam Smith,False,False,,36.402069885547576,6.356099432828282,41.456639676225976,6.920614435666604,0.9999999989528057,1.0471943312495569e-09,0.0,0.0,0,,,,,,,,100.0,,,0.0,0.0,1.0,0.0,41.44850387703633,41.45730428854,30.045324525333097,52.86131308672649,1.0,0.0
WA-10,WA,WA-10,47.05,-122.75,DEM,Marilyn Strickland,False,False,,17.14874638256392,6.356099432828282,22.203316173242317,6.920614435666604,0.999332358731756,0.0006676412682440347,0.0,0.0,0,,,,,,,,17.3490311729604,,,0.0,0.0,1.0,0.0,22.19634559042418,22.19254919864719,10.804658366783752,33.44125540523551,0.99936,0.00064
WI-01,WI,WI-1,42.72,-87.94,REP,Bryan Steil,False,False,lean_rep,-7.941929344758874,4.159080142189835,-2.8873595540804775,4.979242090551011,0.2809979987265834,0.7190020012734166,0.0,0.0,0,,,,,,,,-10.421207688930345,,,0.0,1.0,1.0,0.0,-2.9282671929771715,-2.914203205746954,-11.05919130408942,5.260499855317578,0.27806,0.72194
WI-02,WI,WI-2,42.97,-89.74,DEM,Mark Pocan,False,False,,36.402069885547576,6.356099432828282,41.456639676225976,6.920614435666604,0.9999999989528057,1.0471943312495569e-09,0.0,0.0,0,,,,,,,,40.28256480552867,,,0.0,0.0,1.0,0.0,41.42398142227916,41.428242986318224,30.031339442165066,52.77277941197382,1.0,0.0
WI-03,WI,WI-3,44.05,-90.9,REP,Derrick van Orden,False,False,tossup,-2.2377213134958347,4.705653698879759,2.8168484771825617,5.44408678300941,0.6975665183309396,0.30243348166906037,0.0,0.0,0,,,,,,,,-2.7262686740684714,,,0.0,1.0,1.0,0.0,2.802789221564191,2.815317571231412,-6.193913095785097,11.843544162805262,0.69602,0.30398
WI-04,WI,WI-4,43.11,-87.62,DEM,Gwen S. Moore,False,False,,36.402069885547576,6.356099432828282,41.456639676225976,6.920614435666604,0.9999999989528057,1.0471943312495569e-09,0.0,0.0,0,,,,,,,,53.87475797192012,,,0.0,0.0,1.0,0.0,41.44871807151647,41.43958296325023,30.06607133784974,52.871293288031794,1.0,0.0
WI-05,WI,WI-5,43.17,-88.51,REP,Scott Fitzgerald,False,False,,-22.189134257111593,6.356099432828282,-17.134564466433197,6.920614435666604,0.006645536858121415,0.9933544631418786,0.0,0.0,0,,,,,,,,-28.93082840312844,,,0.0,0.0,1.0,0.0,-17.098893350847902,-17.09260345269398,-28.515609550360985,-5.753005807689736,0.00708,0.99292
WI-06,WI,WI-6,43.78,-88.28,REP,Glenn Grothman,False,False,,-16.803088644716627,6.356099432828282,-11.748518854038231,6.920614435666604,0.0447904981233771,0.9552095018766229,0.0,0.0,0,,,,,,,,-22.59430415325201,,,0.0,0.0,1.0,0.0,-11.719677135558408,-11.699159308643111,-23.117296414697314,-0.27886963767498185,0.04596,0.95404
WI-07,WI,WI-7,45.69,-90.66,REP,Tom Tiffany,True,False,,-20.72742785555459,6.356099432828282,-15.672858064876195,6.920614435666604,0.011766689973821798,0.9882333100261782,0.0,0.0,0,,,,,,,,-27.21117381306138,,,1.0,0.0,1.0,0.0,-15.69218027554784,-15.689496907221493,-27.063433631907017,-4.27025608703094,0.01192,0.98808
WI-08,WI,WI-8,44.85,-87.93,REP,Tony Wied,False,False,,-10.057245242489747,6.356099432828282,-5.002675451811351,6.920614435666604,0.23488117013236376,0.7651188298676362,0.0,0.0,0,,,,,,,,-14.658017797690974,,,0.0,0.0,1.0,0.0,-5.033775287410261,-5.023220621812056,-16.4196556408805,6.348584320163165,0.23078,0.76922
WV-01,WV,WV-1,38.21,-81.14,REP,Carol Miller,False,False,,-31.59793011445242,6.356099432828282,-26.543360323774024,6.920614435666604,6.267873616594422e-05,0.9999373212638341,0.0,0.0,0,,,,,,,,-43.46637197868954,,,0.0,0.0,1.0,0.0,-26.626543825964294,-26.628653289539713,-38.06142199946621,-15.283221597088403,6e-05,0.99994
WV-02,WV,WV-2,39.28,-79.85,REP,Riley Moore,False,False,,-31.59793011445242,6.356099432828282,-26.543360323774024,6.920614435666604,6.267873616594422e-05,0.9999373212638341,0.0,0.0,0,,,,,,,,-41.53813676724764,,,0.0,0.0,1.0,0.0,-26.556834629444666,-26.550167512416866,-37.98719045866238,-15.223394500108114,4e-05,0.99996
WY-AL,WY,WY-AL,43.0,-107.55,REP,Harriet Hageman,True,False,,-31.59793011445242,6.356099432828282,-26.543360323774024,6.920614435666604,6.267873616594422e-05,0.9999373212638341,0.0,0.0,0,,,,,,,,-50.47788216313992,,,1.0,0.0,1.0,0.0,-26.558963701298293,-26.547274284631335,-37.98155843827759,-15.258248484957198,4e-05,0.99996
